"Protein","Outcome","HR","conf_low","conf_high","p_value","p_fdr","n_event","n_total","group","Trend","p_fdr_trend"
"HSD11B1","DoD",0.862727335,0.371027948,2.00604418,0.731624415,0.919756408,34,6928,"Pre-DM","Gradually decreasing",0.970106641142857
"HSD11B1","VaD",2.38944217195374,1.28821130833593,4.43206316864758,0.00572017552917515,0.0629219308209267,54,3095,"T2D","Gradually decreasing",0.0457614042334012
"HSD11B1","Dementia",1.2153894774553,0.889271617470938,1.66110280918454,0.221047662384014,0.539488069397559,197,3089,"T2D","Gradually decreasing",0.442095324768028
"HSD11B1","ADD",1.24618402062954,0.751797144586867,2.06568304289823,0.393356425545796,0.873453723300293,75,3094,"T2D","Gradually decreasing",0.749381829581766
"HSD11B1","UD",0.984931871799902,0.667369111489692,1.45360457262074,0.939058677488511,0.985345375381866,128,3090,"T2D","Gradually decreasing",0.961177694637881
"HSD11B1","AD",1.06301877760195,0.673679928255574,1.6773676550827,0.792852881506404,0.987333068134725,102,3094,"T2D","Gradually decreasing",0.958283446999825
"HSD11B1","DoD",0.941871429355953,0.409274947143854,2.16754481462364,0.888007873108749,0.99592282455763,24,3095,"T2D","Gradually decreasing",0.888007873108749
"IGFBP1","Dementia",1.087320525,0.985136131,1.200104115,0.096400487,0.410296332,225,6921,"Pre-DM","Gradually decreasing",0.311874608
"IGFBP1","VaD",1.167228701,0.962502176,1.41550105,0.116056929,0.425542071,59,6928,"Pre-DM","Gradually decreasing",0.232113858
"IGFBP1","AD",1.10185586,0.966304519,1.256422083,0.147560838,0.468486131,121,6927,"Pre-DM","Gradually decreasing",0.3470661664
"IGFBP1","UD",1.105468976,0.974060022,1.254606112,0.120442685,0.665255015,140,6924,"Pre-DM","Gradually decreasing",0.442943546666667
"IGFBP1","ADD",1.06466115,0.9155511,1.238055817,0.415706856,0.723323431,91,6929,"Pre-DM","Gradually decreasing",0.554275808
"IGFBP1","DoD",1.151504555,0.888980685,1.49155405,0.285264624,0.730417236,34,6928,"Pre-DM","Gradually decreasing",0.6440649968
"IGFBP1","VaD",1.29381501319375,1.05872877037525,1.5811011613222,0.0118103364970474,0.103930961174017,54,3095,"T2D","Gradually decreasing",0.0472413459881896
"IGFBP1","Dementia",1.13983528988891,1.02352223147526,1.26936616335483,0.0171566691257994,0.139553960660412,197,3089,"T2D","Gradually decreasing",0.0686266765031976
"IGFBP1","UD",1.15557348148625,1.01100971793481,1.32080834380304,0.0339604091759627,0.298851600748472,128,3090,"T2D","Gradually decreasing",0.271683273407702
"IGFBP1","AD",1.09077088617291,0.935648193840722,1.27161163133178,0.266953003103228,0.762264220358893,102,3094,"T2D","Gradually decreasing",0.533906006206456
"IGFBP1","ADD",1.09343799791339,0.922912349600519,1.29547151015843,0.3017847900748,0.822706564590341,75,3094,"T2D","Gradually decreasing",0.749381829581766
"IGFBP1","DoD",0.948315471900238,0.701127472009849,1.28265154361651,0.730536685022361,0.99592282455763,24,3095,"T2D","Gradually decreasing",0.888007873108749
"IGFBP2","VaD",1.816959209,1.245866731,2.649834596,0.001923316,0.056011233,59,6928,"Pre-DM","Fluctuating Decreasing",0.013463212
"IGFBP2","Dementia",1.354870196,1.117056444,1.643312886,0.002041892,0.089843244,225,6921,"Pre-DM","Fluctuating Decreasing",0.014293244
"IGFBP2","UD",1.450953788,1.132521669,1.858919747,0.00323611,0.142388823,140,6924,"Pre-DM","Fluctuating Decreasing",0.02265277
"IGFBP2","AD",1.378744067,1.070232802,1.776188506,0.012948685,0.362123213,121,6927,"Pre-DM","Fluctuating Decreasing",0.090640795
"IGFBP2","ADD",1.34690543,1.005413864,1.80438554,0.045917155,0.616402458,91,6929,"Pre-DM","Fluctuating Decreasing",0.107140028333333
"IGFBP2","DoD",1.595194778,0.943309641,2.697572748,0.081467169,0.715691141,34,6928,"Pre-DM","Fluctuating Decreasing",0.570270183
"IGFBP2","Dementia",1.43431827276796,1.20174743130919,1.71189790300185,6.44301801859199e-05,0.00283492792818047,197,3089,"T2D","Fluctuating Decreasing",0.000451011261301439
"IGFBP2","UD",1.48198626373324,1.18853314309183,1.8478940184879,0.000475685766776041,0.0209301737381458,128,3090,"T2D","Fluctuating Decreasing",0.00332980036743229
"IGFBP2","VaD",1.74166281912698,1.22379731275011,2.47866974696385,0.00205839013309737,0.0478262978853766,54,3095,"T2D","Fluctuating Decreasing",0.0144087309316816
"IGFBP2","AD",1.31938269294949,1.02630747230302,1.69614928998654,0.0305739016215112,0.492647637052609,102,3094,"T2D","Fluctuating Decreasing",0.214017311350578
"IGFBP2","ADD",1.2031789437778,0.911144987421865,1.58881362542141,0.192245384960038,0.646456555543969,75,3094,"T2D","Fluctuating Decreasing",0.49191125590141
"IGFBP2","DoD",0.989065359784787,0.622960776316075,1.57032404465521,0.962819215834502,0.99592282455763,24,3095,"T2D","Fluctuating Decreasing",0.962819215834502
"IL1RN","Dementia",1.096274539,0.882216344,1.36227114,0.406930016,0.718069114,225,6921,"Pre-DM","Fluctuating Increasing",0.6926247925
"IL1RN","ADD",1.140290589,0.815684213,1.594075998,0.442448762,0.723323431,91,6929,"Pre-DM","Fluctuating Increasing",0.73181819375
"IL1RN","DoD",0.613153431,0.305189922,1.231879243,0.169404596,0.730417236,34,6928,"Pre-DM","Fluctuating Increasing",0.42351149
"IL1RN","UD",1.127231872,0.854924526,1.48627353,0.395920492,0.786025826,140,6924,"Pre-DM","Fluctuating Increasing",0.784153615
"IL1RN","AD",1.068529376,0.79645457,1.433546961,0.658432593,0.804750947,121,6927,"Pre-DM","Fluctuating Increasing",0.788174558
"IL1RN","VaD",0.920513334,0.579492477,1.462218805,0.725756479,0.932059819,59,6928,"Pre-DM","Fluctuating Increasing",0.725756479
"IL1RN","VaD",0.773886297285848,0.498009625098787,1.20258720101645,0.254399866159812,0.453118162216693,54,3095,"T2D","Fluctuating Increasing",0.42399977693302
"IL1RN","DoD",1.41423718859589,0.876326013463263,2.28233191173145,0.155801205127383,0.525979296064763,24,3095,"T2D","Fluctuating Increasing",0.389503012818457
"IL1RN","ADD",0.804885380812458,0.570918747815614,1.13473323257348,0.215472205896431,0.646456555543969,75,3094,"T2D","Fluctuating Increasing",0.359120343160718
"IL1RN","AD",0.854373084976665,0.624475221059171,1.16890685765637,0.325064613689582,0.794602389018979,102,3094,"T2D","Fluctuating Increasing",0.541774356149303
"IL1RN","Dementia",0.954408723324721,0.770623855110609,1.18202415499788,0.668948265461647,0.905953964546314,197,3089,"T2D","Fluctuating Increasing",0.809853967460096
"IL1RN","UD",1.01057646275558,0.777472882952236,1.31356965557127,0.937321806611068,0.985345375381866,128,3090,"T2D","Fluctuating Increasing",0.998477754957962
"LGALS4","VaD",1.747124677,1.109565939,2.751025901,0.016004814,0.176052954,59,6928,"Pre-DM","Gradually Increasing",0.064019256
"LGALS4","Dementia",1.217192823,0.957730303,1.546947365,0.108082484,0.410296332,225,6921,"Pre-DM","Gradually Increasing",0.216164968
"LGALS4","AD",1.164419425,0.841731704,1.610813269,0.357902007,0.629907532,121,6927,"Pre-DM","Gradually Increasing",0.477202676
"LGALS4","ADD",1.177608309,0.811248994,1.709415159,0.389887898,0.723323431,91,6929,"Pre-DM","Gradually Increasing",0.7999004256
"LGALS4","DoD",1.234270646,0.660737107,2.305643213,0.509137568,0.769595021,34,6928,"Pre-DM","Gradually Increasing",0.722952898666667
"LGALS4","UD",1.121642376,0.822811018,1.529004343,0.467718425,0.786025826,140,6924,"Pre-DM","Gradually Increasing",0.657983728
"LGALS4","VaD",1.90360816253269,1.25778709377837,2.88103134018929,0.00232886720109518,0.0478262978853766,54,3095,"T2D","Gradually Increasing",0.0130435357869209
"LGALS4","Dementia",1.21434996913524,0.973073180951402,1.51545215345155,0.08571672140864,0.314730616656619,197,3089,"T2D","Gradually Increasing",0.165677850849685
"LGALS4","UD",1.20708453748606,0.916052079345482,1.59057886935752,0.181203852383386,0.549819648160711,128,3090,"T2D","Gradually Increasing",0.296174925750594
"LGALS4","DoD",1.32770913983555,0.755192394468567,2.33425491691206,0.324809161027788,0.686539361310118,24,3095,"T2D","Gradually Increasing",0.519694657644461
"LGALS4","ADD",0.949435935446592,0.660807905702626,1.36413107007077,0.779003920199894,0.942868230475594,75,3094,"T2D","Gradually Increasing",0.98306384562419
"LGALS4","AD",1.00733311753751,0.726312760250054,1.39708410098495,0.965078303056142,0.987333068134725,102,3094,"T2D","Gradually Increasing",0.968564636224265
"MATN3","VaD",2.601525906,1.398147522,4.840645878,0.002545965,0.056011233,59,6928,"Pre-DM","Gradually decreasing",0.02036772
"MATN3","AD",1.465620707,0.892712407,2.406199401,0.130714038,0.468486131,121,6927,"Pre-DM","Gradually decreasing",0.3470661664
"MATN3","Dementia",1.253570754,0.852248488,1.843874944,0.251009519,0.623113808,225,6921,"Pre-DM","Gradually decreasing",0.383398862666667
"MATN3","ADD",1.360463874,0.764988657,2.419463262,0.294660393,0.723323431,91,6929,"Pre-DM","Gradually decreasing",0.554275808
"MATN3","UD",1.286565836,0.790700492,2.093399039,0.310350519,0.786025826,140,6924,"Pre-DM","Gradually decreasing",0.443942836571429
"MATN3","DoD",1.015087017,0.352489734,2.923210392,0.977863229,0.977863229,34,6928,"Pre-DM","Gradually decreasing",0.977863229
"MATN3","VaD",2.2416076428167,1.12532784623113,4.46519193598821,0.0216880954689667,0.136325171519219,54,3095,"T2D","Gradually decreasing",0.0578349212505779
"MATN3","UD",0.806599393982698,0.484891386507007,1.34174910191739,0.407803610052046,0.774287436220341,128,3090,"T2D","Gradually decreasing",0.815607220104092
"MATN3","ADD",1.27631493062032,0.660037274481516,2.46801183070149,0.468363643488604,0.896000013630373,75,3094,"T2D","Gradually decreasing",0.749381829581766
"MATN3","Dementia",1.08748810957385,0.730543654641228,1.61883602841681,0.679465473409735,0.905953964546314,197,3089,"T2D","Gradually decreasing",0.776531969611126
"MATN3","AD",1.0777971938894,0.604561407947198,1.92147030208273,0.79951740350662,0.987333068134725,102,3094,"T2D","Gradually decreasing",0.958283446999825
"MATN3","DoD",0.927107289251111,0.332560516144671,2.58457599160277,0.88495660122427,0.99592282455763,24,3095,"T2D","Gradually decreasing",0.888007873108749
"NFASC","ADD",0.776945916,0.373189512,1.617529265,0.499937766,0.723323431,91,6929,"Pre-DM","Gradually Increasing",0.7999004256
"NFASC","DoD",1.46719298,0.427648543,5.033701797,0.542214674,0.769595021,34,6928,"Pre-DM","Gradually Increasing",0.722952898666667
"NFASC","Dementia",0.886104801,0.553668118,1.418145084,0.614286827,0.772246297,225,6921,"Pre-DM","Gradually Increasing",0.614286827
"NFASC","UD",0.816345664,0.44783864,1.488081161,0.507712116,0.797833325,140,6924,"Pre-DM","Gradually Increasing",0.657983728
"NFASC","AD",0.858235891,0.456802461,1.612445,0.63469233,0.797898929,121,6927,"Pre-DM","Gradually Increasing",0.725362662857143
"NFASC","VaD",0.830903774,0.335180868,2.059786665,0.689214308,0.92240263,59,6928,"Pre-DM","Gradually Increasing",0.787673494857143
"NFASC","VaD",1.22037882490295,0.547815788584052,2.71865927800471,0.626016845324566,0.76233703592262,54,3095,"T2D","Gradually Increasing",0.834689127099421
"NFASC","UD",0.826129869123001,0.487350391898419,1.40041040697356,0.478122716296585,0.809130750655759,128,3090,"T2D","Gradually Increasing",0.546425961481811
"NFASC","AD",0.802670309762056,0.437703260206271,1.47195528283224,0.477421891077227,0.875273466974915,102,3094,"T2D","Gradually Increasing",0.968564636224265
"NFASC","ADD",0.842647781491943,0.419453600477087,1.69281008160539,0.630501941605757,0.908623567994835,75,3094,"T2D","Gradually Increasing",0.98306384562419
"NFASC","Dementia",0.989635183844312,0.650490036760983,1.50559999654911,0.961185625532971,0.961185625532971,197,3089,"T2D","Gradually Increasing",0.961185625532971
"NFASC","DoD",0.981404123714096,0.326474517726373,2.95016609795646,0.973334402939292,0.99592282455763,24,3095,"T2D","Gradually Increasing",0.99592282455763
"PLXNB2","Dementia",1.480537454,0.830413831,2.639637094,0.183492207,0.50460357,225,6921,"Pre-DM","Gradually Increasing",0.2935875312
"PLXNB2","AD",1.5888091,0.738842504,3.416579774,0.235949312,0.519088485,121,6927,"Pre-DM","Gradually Increasing",0.3775188992
"PLXNB2","UD",1.852605327,0.881321631,3.89431778,0.103805719,0.665255015,140,6924,"Pre-DM","Gradually Increasing",0.326375592
"PLXNB2","ADD",1.558373053,0.644319203,3.769135795,0.324864543,0.723323431,91,6929,"Pre-DM","Gradually Increasing",0.7999004256
"PLXNB2","DoD",1.797826155,0.393649437,8.210805307,0.449095008,0.730417236,34,6928,"Pre-DM","Gradually Increasing",0.722952898666667
"PLXNB2","VaD",0.69148691,0.21978358,2.175568105,0.528154834,0.829957596,59,6928,"Pre-DM","Gradually Increasing",0.787673494857143
"PLXNB2","UD",1.23539170051273,0.703013245566295,2.17093015433351,0.462400179163439,0.809130750655759,128,3090,"T2D","Gradually Increasing",0.546425961481811
"PLXNB2","Dementia",1.13699695934341,0.719124733766264,1.79768825191922,0.58279888936429,0.854771704400959,197,3089,"T2D","Gradually Increasing",0.777065185819053
"PLXNB2","VaD",0.957814380076774,0.38515334784338,2.38193018915394,0.926119137468684,0.93972329641381,54,3095,"T2D","Gradually Increasing",0.93972329641381
"PLXNB2","AD",0.986646450568688,0.505580003271273,1.92545435365541,0.968564636224265,0.987333068134725,102,3094,"T2D","Gradually Increasing",0.968564636224265
"PLXNB2","ADD",0.991369109290493,0.44529714934276,2.20709409953784,0.98306384562419,0.992566855121409,75,3094,"T2D","Gradually Increasing",0.98306384562419
"PLXNB2","DoD",1.00323645928596,0.290508575388582,3.46455656909392,0.99592282455763,0.99592282455763,24,3095,"T2D","Gradually Increasing",0.99592282455763
"PRCP","AD",0.786841072,0.454324629,1.362723552,0.392266992,0.663836449,121,6927,"Pre-DM","Fluctuating Increasing",0.788174558
"PRCP","Dementia",0.851713066,0.559600031,1.296310053,0.453879232,0.718069114,225,6921,"Pre-DM","Fluctuating Increasing",0.6926247925
"PRCP","DoD",0.424332556,0.145281588,1.239373274,0.116989079,0.730417236,34,6928,"Pre-DM","Fluctuating Increasing",0.42351149
"PRCP","UD",0.769838962,0.447851138,1.323323705,0.343952855,0.786025826,140,6924,"Pre-DM","Fluctuating Increasing",0.784153615
"PRCP","ADD",0.838712436,0.445784026,1.577980613,0.585454555,0.79561636,91,6929,"Pre-DM","Fluctuating Increasing",0.73181819375
"PRCP","VaD",1.321555493,0.583393054,2.9937088,0.503953683,0.821257854,59,6928,"Pre-DM","Fluctuating Increasing",0.62994210375
"PRCP","Dementia",0.742612488572043,0.513814113249013,1.07329342258822,0.113292362732148,0.314730616656619,197,3089,"T2D","Fluctuating Increasing",0.56646181366074
"PRCP","AD",0.542684133227262,0.319564041772159,0.921587005920399,0.0236859982767716,0.492647637052609,102,3094,"T2D","Fluctuating Increasing",0.118429991383858
"PRCP","ADD",0.576063475954275,0.319046692372807,1.0401271546196,0.0673303610475383,0.570122567285744,75,3094,"T2D","Fluctuating Increasing",0.19435996612014
"PRCP","VaD",0.736754562960017,0.354737218651487,1.53016728299854,0.412644970640429,0.607436813410571,54,3095,"T2D","Fluctuating Increasing",0.515806213300536
"PRCP","UD",0.828297933926183,0.522804816152669,1.31230135253007,0.422338601574732,0.774287436220341,128,3090,"T2D","Fluctuating Increasing",0.988236073247878
"PRCP","DoD",0.994153301969331,0.394454496914841,2.50558884623363,0.990080124999425,0.99592282455763,24,3095,"T2D","Fluctuating Increasing",0.990080124999425
"REN","DoD",0.826917793,0.52437411,1.304017541,0.413492317,0.730417236,34,6928,"Pre-DM","Fluctuating Increasing",0.458693173
"REN","VaD",0.888374384,0.656258485,1.202588712,0.443654697,0.820570202,59,6928,"Pre-DM","Fluctuating Increasing",0.62994210375
"REN","UD",0.951850376,0.779920171,1.16168189,0.627322892,0.851508354,140,6924,"Pre-DM","Fluctuating Increasing",0.784153615
"REN","ADD",1.039734829,0.819433114,1.319263887,0.748405654,0.866574968,91,6929,"Pre-DM","Fluctuating Increasing",0.748405654
"REN","AD",1.028137627,0.839731583,1.258815319,0.788174558,0.896557273,121,6927,"Pre-DM","Fluctuating Increasing",0.788174558
"REN","Dementia",1.002496164,0.859227144,1.169654107,0.974723299,0.99534748,225,6921,"Pre-DM","Fluctuating Increasing",0.974723299
"REN","VaD",0.741706435470682,0.568665980187766,0.967401700796273,0.0274911675599814,0.151201421579898,54,3095,"T2D","Fluctuating Increasing",0.137455837799907
"REN","DoD",0.689902071485789,0.474630396946406,1.00281160099008,0.051744793392422,0.325252987038081,24,3095,"T2D","Fluctuating Increasing",0.25872396696211
"REN","UD",0.95583780474474,0.809963274582958,1.12798436379682,0.592941643948727,0.899635597715309,128,3090,"T2D","Fluctuating Increasing",0.988236073247878
"REN","Dementia",0.979159655836402,0.857629556137954,1.11791113628952,0.755436533608545,0.923311318854889,197,3089,"T2D","Fluctuating Increasing",0.809853967460096
"REN","AD",1.04592495049629,0.866635820007724,1.26230531535256,0.63977037143594,0.957188497459678,102,3094,"T2D","Fluctuating Increasing",0.63977037143594
"REN","ADD",1.01327384128484,0.82774966342257,1.2403796978749,0.898307363551248,0.972281554884604,75,3094,"T2D","Fluctuating Increasing",0.898307363551248
"RTN4R","Dementia",0.722659395,0.496916908,1.050953575,0.089153866,0.410296332,225,6921,"Pre-DM","Gradually Increasing",0.216164968
"RTN4R","AD",0.680693181,0.412435613,1.123431614,0.132408693,0.468486131,121,6927,"Pre-DM","Gradually Increasing",0.264817386
"RTN4R","ADD",0.568973747,0.319063154,1.014630244,0.056036587,0.616402458,91,6929,"Pre-DM","Gradually Increasing",0.448292696
"RTN4R","UD",0.66099455,0.411202412,1.062527314,0.08735339,0.665255015,140,6924,"Pre-DM","Gradually Increasing",0.326375592
"RTN4R","VaD",0.656124266,0.312640085,1.376979709,0.265202056,0.686405321,59,6928,"Pre-DM","Gradually Increasing",0.530404112
"RTN4R","DoD",1.064804029,0.387411784,2.926621405,0.903119452,0.969201363,34,6928,"Pre-DM","Gradually Increasing",0.903119452
"RTN4R","Dementia",1.39221173484755,0.959590552819564,2.01987556979596,0.0813825791296744,0.314730616656619,197,3089,"T2D","Gradually Increasing",0.165677850849685
"RTN4R","VaD",1.71588654813448,0.832603164651292,3.53621841841302,0.143351313462056,0.331971462754235,54,3095,"T2D","Gradually Increasing",0.286702626924112
"RTN4R","UD",1.55642409469193,0.983131665050447,2.46401987511335,0.0591086589608793,0.371540142039813,128,3090,"T2D","Gradually Increasing",0.157623090562345
"RTN4R","DoD",1.85229962716825,0.652758731473885,5.25617466818197,0.246703357463535,0.571313038336607,24,3095,"T2D","Gradually Increasing",0.49340671492707
"RTN4R","ADD",1.07855117644527,0.613364295792153,1.8965444323901,0.792866466536295,0.942868230475594,75,3094,"T2D","Gradually Increasing",0.98306384562419
"RTN4R","AD",0.93847122446688,0.560002352909726,1.57272239049742,0.809505944010361,0.987333068134725,102,3094,"T2D","Gradually Increasing",0.968564636224265
"SCARA5","AD",1.600110567,0.931697003,2.748054162,0.088461348,0.468486131,121,6927,"Pre-DM","Gradually Increasing",0.264817386
"SCARA5","Dementia",1.156961358,0.765526973,1.748546597,0.488983931,0.721659768,225,6921,"Pre-DM","Gradually Increasing",0.609964286857143
"SCARA5","ADD",1.269335551,0.673896875,2.390889171,0.460362767,0.723323431,91,6929,"Pre-DM","Gradually Increasing",0.7999004256
"SCARA5","DoD",0.650070937,0.204848903,2.062945992,0.464810968,0.730417236,34,6928,"Pre-DM","Gradually Increasing",0.722952898666667
"SCARA5","UD",1.129826695,0.671284967,1.901589374,0.645855863,0.851508354,140,6924,"Pre-DM","Gradually Increasing",0.657983728
"SCARA5","VaD",1.021121059,0.452449234,2.304541902,0.959861619,0.994071993,59,6928,"Pre-DM","Gradually Increasing",0.959861619
"SCARA5","Dementia",1.34328905391542,0.941573993144559,1.91639265262922,0.103548656781053,0.314730616656619,197,3089,"T2D","Gradually Increasing",0.165677850849685
"SCARA5","DoD",0.380891391009026,0.148565623136098,0.976526390710775,0.0444933098521669,0.325252987038081,24,3095,"T2D","Gradually Increasing",0.355946478817335
"SCARA5","VaD",1.48287275851323,0.749832622562441,2.93253661120556,0.257453501259485,0.453118162216693,54,3095,"T2D","Gradually Increasing",0.411925602015176
"SCARA5","UD",1.34127304700909,0.868796345514239,2.07069630981033,0.185109328594121,0.549819648160711,128,3090,"T2D","Gradually Increasing",0.296174925750594
"SCARA5","ADD",1.0485432146636,0.595520525522666,1.84618804205303,0.86955370361421,0.972281554884604,75,3094,"T2D","Gradually Increasing",0.98306384562419
"SCARA5","AD",1.03584258159837,0.619146304069826,1.73298273251321,0.893310036720056,0.987333068134725,102,3094,"T2D","Gradually Increasing",0.968564636224265
"UMOD","Dementia",1.199439999,0.940501165,1.529669888,0.142758363,0.48318215,225,6921,"Pre-DM","Gradually decreasing",0.311874608
"UMOD","AD",1.230626726,0.894636363,1.692801903,0.202098084,0.493181093,121,6927,"Pre-DM","Gradually decreasing",0.3470661664
"UMOD","UD",1.158801953,0.852030198,1.576026261,0.347544942,0.786025826,140,6924,"Pre-DM","Gradually decreasing",0.443942836571429
"UMOD","ADD",1.0918212,0.761400237,1.565633257,0.63287665,0.79561636,91,6929,"Pre-DM","Gradually decreasing",0.7232876
"UMOD","VaD",1.225149842,0.759455316,1.976406122,0.405267353,0.820570202,59,6928,"Pre-DM","Gradually decreasing",0.6484277648
"UMOD","DoD",1.065996924,0.552496745,2.056753186,0.848843311,0.957669376,34,6928,"Pre-DM","Gradually decreasing",0.970106641142857
"UMOD","Dementia",0.815461712337997,0.646197307650629,1.02906309948407,0.0856851474611748,0.314730616656619,197,3089,"T2D","Gradually decreasing",0.228493726563133
"UMOD","VaD",0.75304445447178,0.48675901894285,1.16500347881028,0.202671381335806,0.405342762671612,54,3095,"T2D","Gradually decreasing",0.405342762671612
"UMOD","UD",0.806212858853647,0.602714482089423,1.07841970467956,0.146694793722748,0.549819648160711,128,3090,"T2D","Gradually decreasing",0.487105001993507
"UMOD","DoD",1.50095401144021,0.769882955238725,2.92624083846601,0.233177344412976,0.569989064120609,24,3095,"T2D","Gradually decreasing",0.621806251767936
"UMOD","AD",0.777984789645848,0.559151380140127,1.08246237855768,0.136289202863481,0.696672686734121,102,3094,"T2D","Gradually decreasing",0.533906006206456
"UMOD","ADD",0.90796872364207,0.622586378229872,1.32416517922565,0.616027420224027,0.908623567994835,75,3094,"T2D","Gradually decreasing",0.75521958898272
